contestacao_id,pedido_id,data_pedido,mes,cliente_hash,loja_id,cidade,categoria_loja,motivo,relato_cliente,relato_ausente,itens_pedido,itens_contestados,percentual_itens_contestados,selecao_completa,foto_anexada,idade_conta_dias,contestacoes_60d,recorrencia_alta,evidencia_incompativel,cluster_conta,conta_relacionada,status_resposta_loja,sem_resposta_loja,rota_decisao,decisao_final,valor_pedido,valor_reembolso,valor_alto,score_regra,faixa_risco,exposicao_confirmada,exposicao_potencial
CON04085,PED052045,2025-06-25,2025-06,anon_efe9ebdfd4,LOJ0022,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,0,2082,1,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,54.5,0.0,0,16,intermediario,0,0.0
CON04087,PED059524,2025-06-25,2025-06,anon_742bac386c,LOJ0125,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,2,0.5,0,1,256,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,174.98,137.58,1,16,intermediario,0,0.0
CON04135,PED052517,2025-06-25,2025-06,anon_22a39ae5fe,LOJ0049,Santos,Mercado,produto_avariado,O produto chegou danificado dentro da sacola.,0,5,3,0.6,0,1,1502,0,0,0,,0,respondida,0,revisao_manual,aprovada,162.76,136.23,1,0,baixo,0,0.0
CON04148,PED054118,2025-06-25,2025-06,anon_382db772f5,LOJ0036,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,3,0.75,0,0,1754,1,0,0,,0,respondida,0,autoaprovada,aprovada,74.08,43.08,0,0,baixo,0,0.0
CON04151,PED059684,2025-06-25,2025-06,anon_ccd44fb467,LOJ0292,Santos,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,4,2,0.5,0,1,1493,4,1,0,,0,respondida,0,revisao_manual,aprovada,98.96,49.52,0,12,baixo,1,49.52
CON04169,PED053689,2025-06-25,2025-06,anon_893c63920d,LOJ0431,Santos,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,6,2,0.3333333333333333,0,1,922,0,0,0,,0,respondida,0,autoaprovada,aprovada,91.48,45.76,0,-8,baixo,0,0.0
CON04200,PED058014,2025-06-25,2025-06,anon_302b870343,LOJ0146,São Paulo,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2,1,0.5,0,1,1948,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,296.26,272.98,1,16,intermediario,0,0.0
CON04232,PED055005,2025-06-25,2025-06,anon_23ea8db037,LOJ0199,Sorocaba,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,0,1039,0,0,0,,0,respondida,0,autoaprovada,aprovada,125.77,47.88,0,0,baixo,0,0.0
CON04256,PED057423,2025-06-25,2025-06,anon_a845a48a67,LOJ0047,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,3,0.6,0,1,713,1,0,0,,0,respondida,0,autoaprovada,aprovada,102.81,94.4,0,-8,baixo,0,0.0
CON04269,PED050080,2025-06-25,2025-06,anon_3fe73de492,LOJ0182,Santos,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,7,6,0.8571428571428571,0,1,1621,0,0,1,,0,sem_resposta,1,autoaprovada,aprovada,169.25,44.56,0,30,alto,0,0.0
CON04281,PED051169,2025-06-25,2025-06,anon_e303f1a9c5,LOJ0142,São Paulo,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,3,0.75,0,1,1994,2,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,104.78,0.0,0,8,baixo,0,0.0
CON04293,PED052730,2025-06-25,2025-06,anon_744fa2c356,LOJ0432,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,4,0.6666666666666666,0,0,1766,0,0,1,,0,respondida,0,autoaprovada,aprovada,110.21,76.45,0,22,intermediario,1,76.45
CON04303,PED059293,2025-06-25,2025-06,anon_f6c79d6348,LOJ0083,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,7,3,0.42857142857142855,0,1,1594,0,0,0,,0,respondida,0,revisao_manual,negada,69.57,0.0,0,-8,baixo,0,0.0
CON04317,PED059008,2025-06-25,2025-06,anon_4efca67a27,LOJ0339,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,7,1,0.14285714285714285,0,1,1543,1,0,0,,0,respondida,0,revisao_manual,aprovada,97.07,62.94,0,-8,baixo,0,0.0
CON04329,PED054600,2025-06-25,2025-06,anon_96f40c7097,LOJ0233,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,685,0,0,0,,0,respondida,0,autoaprovada,aprovada,97.43,80.87,0,-8,baixo,0,0.0
CON04387,PED053835,2025-06-25,2025-06,anon_2e0e73edee,LOJ0267,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,7,3,0.42857142857142855,0,1,312,0,0,0,GRP056,1,respondida,0,autoaprovada,aprovada,124.09,97.98,1,14,intermediario,0,0.0
CON04402,PED056648,2025-06-25,2025-06,anon_4c2dde8d87,LOJ0048,São Paulo,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,5,5,1.0,1,1,581,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,87.92,62.74,0,33,alto,1,62.74
CON04424,PED050745,2025-06-25,2025-06,anon_927f90f664,LOJ0002,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,1,0.3333333333333333,0,0,236,0,0,0,,0,respondida,0,autoaprovada,aprovada,118.97,111.04,1,8,baixo,0,0.0
CON04448,PED050130,2025-06-25,2025-06,anon_b6834da337,LOJ0378,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,7,5,0.7142857142857143,0,1,109,1,0,1,,0,respondida,0,autoaprovada,aprovada,166.71,135.92,1,22,intermediario,0,0.0
CON04462,PED051376,2025-06-25,2025-06,anon_391d8ee94c,LOJ0096,Santos,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,1,0.5,0,0,2070,3,1,0,,0,respondida,0,autoaprovada,aprovada,105.07,67.12,0,20,intermediario,1,67.12
CON04497,PED057160,2025-06-25,2025-06,anon_6ae8636f61,LOJ0089,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,4,0.6666666666666666,0,0,2333,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,126.05,90.38,0,16,intermediario,0,0.0
CON04567,PED058225,2025-06-25,2025-06,anon_a6f79e2eac,LOJ0079,São Paulo,Farmácia,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,2,2,1.0,1,1,845,0,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,97.66,0.0,0,33,alto,0,0.0
CON04583,PED056800,2025-06-25,2025-06,anon_b411bb0429,LOJ0191,Campinas,Mercado,nao_entregue,O pedido não chegou no endereço informado.,0,6,4,0.6666666666666666,0,1,85,0,0,0,,0,respondida,0,autoaprovada,aprovada,124.64,112.06,1,0,baixo,0,0.0
CON04611,PED058617,2025-06-25,2025-06,anon_09b31ed5ea,LOJ0092,Sorocaba,Pet Shop,qualidade,O produto estava com aparência ruim quando chegou.,0,5,4,0.8,0,1,1979,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,85.88,60.31,0,8,baixo,0,0.0
CON04615,PED058298,2025-06-25,2025-06,anon_4b7cd3c118,LOJ0274,São Paulo,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,5,1,0.2,0,1,1402,0,0,0,,0,respondida,0,autoaprovada,aprovada,142.68,105.99,1,0,baixo,0,0.0
CON04627,PED054610,2025-06-25,2025-06,anon_e98d472020,LOJ0234,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,1,0.3333333333333333,0,0,738,0,0,0,,0,sem_resposta,1,revisao_manual,aprovada,121.48,108.38,1,24,intermediario,0,0.0
CON04659,PED050312,2025-06-25,2025-06,anon_05f1da7106,LOJ0179,Sorocaba,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,6,3,0.5,0,1,855,0,0,0,,0,respondida,0,autoaprovada,aprovada,113.32,106.52,1,0,baixo,0,0.0
CON04674,PED050132,2025-06-25,2025-06,anon_c68fe8bbd2,LOJ0136,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,6,5,0.8333333333333334,0,0,618,2,0,0,,0,respondida,0,autoaprovada,aprovada,149.4,118.3,1,8,baixo,0,0.0
CON04691,PED051358,2025-06-25,2025-06,anon_0f7d63815b,LOJ0408,São Paulo,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,1306,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,129.03,102.14,1,16,intermediario,0,0.0
CON04767,PED054483,2025-06-25,2025-06,anon_812b349212,LOJ0108,São Paulo,Farmácia,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,6,6,1.0,1,1,2357,4,1,0,,0,respondida,0,autoaprovada,aprovada,204.63,183.1,1,45,alto,1,183.1
CON04790,PED052973,2025-06-25,2025-06,anon_6e126e65ef,LOJ0019,Campinas,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,5,3,0.6,0,0,2349,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,191.03,172.35,1,24,intermediario,0,0.0
CON04791,PED051194,2025-06-25,2025-06,anon_0fc2e0af8f,LOJ0293,São Paulo,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,3,2,0.6666666666666666,0,1,379,1,0,0,,0,respondida,0,revisao_manual,negada,120.88,0.0,0,-8,baixo,0,0.0
CON03937,PED059981,2025-06-26,2025-06,anon_6bdeff9e60,LOJ0114,São Paulo,Mercado,produto_avariado,O produto chegou danificado dentro da sacola.,0,4,4,1.0,1,1,2359,1,0,0,,0,respondida,0,autoaprovada,aprovada,64.85,58.02,0,17,intermediario,0,0.0
CON03953,PED051339,2025-06-26,2025-06,anon_d06ccd2fc2,LOJ0313,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,3,3,1.0,1,1,1970,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,144.52,121.65,1,41,alto,0,0.0
CON03954,PED053025,2025-06-26,2025-06,anon_3cdfcb9642,LOJ0275,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,5,1,0.2,0,1,1159,1,0,1,,0,respondida,0,autoaprovada,aprovada,186.9,157.01,1,22,intermediario,0,0.0
CON03966,PED050071,2025-06-26,2025-06,anon_3302d4ac3e,LOJ0103,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,1,25,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,100.56,48.02,0,8,baixo,0,0.0
CON03971,PED059444,2025-06-26,2025-06,anon_37a2939105,LOJ0371,Campinas,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,5,3,0.6,0,1,2238,2,0,0,,0,respondida,0,autoaprovada,aprovada,144.23,133.93,1,0,baixo,0,0.0
CON03984,PED052922,2025-06-26,2025-06,anon_1ea6899a32,LOJ0320,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,1,0.16666666666666666,0,1,1078,1,0,0,,0,respondida,0,autoaprovada,aprovada,117.6,94.37,0,-8,baixo,0,0.0
CON04010,PED055339,2025-06-26,2025-06,anon_b1d89de30b,LOJ0389,Sorocaba,Farmácia,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,3,1,0.3333333333333333,0,0,542,2,0,0,,0,respondida,0,autoaprovada,aprovada,119.64,100.96,1,8,baixo,0,0.0
CON04075,PED056850,2025-06-26,2025-06,anon_f34211268b,LOJ0048,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,1555,1,0,0,,0,respondida,0,autoaprovada,aprovada,162.58,62.54,0,-8,baixo,0,0.0
CON04079,PED052694,2025-06-26,2025-06,anon_600c46c4b6,LOJ0040,São Paulo,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,5,1,0.2,0,0,2295,2,0,0,,0,respondida,0,revisao_manual,aprovada,82.86,56.98,0,0,baixo,1,56.98
CON04081,PED055672,2025-06-26,2025-06,anon_a217803255,LOJ0419,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,4,4,1.0,1,0,918,0,0,0,GRP120,1,respondida,0,autoaprovada,aprovada,190.91,154.64,1,47,alto,1,154.64
CON04088,PED058462,2025-06-26,2025-06,anon_9cac613cf8,LOJ0106,Campinas,Pet Shop,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,0,578,1,0,0,,0,sem_resposta,1,revisao_manual,aprovada,196.12,158.89,1,24,intermediario,0,0.0
CON04090,PED051821,2025-06-26,2025-06,anon_f717dc2f09,LOJ0343,Campinas,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,5,0.8333333333333334,0,1,345,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,203.32,173.96,1,16,intermediario,0,0.0
CON04108,PED054689,2025-06-26,2025-06,anon_fc9bcea36c,LOJ0391,Campinas,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,0,2017,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,68.82,43.1,0,16,intermediario,0,0.0
CON04117,PED053125,2025-06-26,2025-06,anon_76631f4d62,LOJ0432,São Paulo,Farmácia,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,2,0.2857142857142857,0,1,980,1,0,0,GRP062,1,respondida,0,autoaprovada,aprovada,134.62,115.22,1,14,intermediario,1,115.22
CON04126,PED053388,2025-06-26,2025-06,anon_e004092f25,LOJ0423,Campinas,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,2,1,0.5,0,1,174,3,1,0,,0,respondida,0,autoaprovada,aprovada,144.43,124.47,1,20,intermediario,0,0.0
CON04144,PED059584,2025-06-26,2025-06,anon_c6607e9ef0,LOJ0419,Campinas,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,7,5,0.7142857142857143,0,1,1287,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,201.69,184.36,1,16,intermediario,0,0.0
CON04172,PED058843,2025-06-26,2025-06,anon_9e3cd992a9,LOJ0368,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,4,2,0.5,0,1,1952,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,150.7,120.35,1,16,intermediario,0,0.0
CON04185,PED053692,2025-06-26,2025-06,anon_598714a5a1,LOJ0201,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,619,0,0,1,,0,respondida,0,autoaprovada,aprovada,80.32,48.18,0,14,intermediario,0,0.0
CON04203,PED050557,2025-06-26,2025-06,anon_85a8c4b5ff,LOJ0265,Santos,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,1,0.25,0,1,1595,2,0,1,,0,respondida,0,autoaprovada,aprovada,105.0,90.9,0,14,intermediario,0,0.0
CON04225,PED050847,2025-06-26,2025-06,anon_41880d4725,LOJ0053,São Paulo,Mercado,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,5,1,0.2,0,1,713,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,87.02,81.82,0,8,baixo,0,0.0
CON04248,PED055346,2025-06-26,2025-06,anon_3b5597ce39,LOJ0376,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,2,1,0.5,0,1,2008,3,1,0,,0,sem_resposta,1,autoaprovada,aprovada,122.75,96.72,0,28,intermediario,0,0.0
CON04267,PED051151,2025-06-26,2025-06,anon_bc0df72b1e,LOJ0113,São Paulo,Farmácia,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,4,0.8,0,1,312,4,1,0,,0,respondida,0,negada_ou_retirada,negada,65.86,0.0,0,12,baixo,0,0.0
CON04270,PED053715,2025-06-26,2025-06,anon_be18919897,LOJ0442,Santos,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,6,1,0.16666666666666666,0,1,536,0,0,0,,0,respondida,0,autoaprovada,aprovada,128.63,93.58,0,-8,baixo,0,0.0
CON04335,PED058354,2025-06-26,2025-06,anon_021659ecd3,LOJ0180,Campinas,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,5,4,0.8,0,0,403,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,323.39,299.77,1,24,intermediario,0,0.0
CON04359,PED057505,2025-06-26,2025-06,anon_8f01ccd496,LOJ0170,Santos,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,116,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,103.97,69.72,0,8,baixo,1,69.72
CON04411,PED059912,2025-06-26,2025-06,anon_0a06c8d3ea,LOJ0327,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,1072,3,1,0,,0,sem_resposta,1,autoaprovada,aprovada,96.81,72.2,0,28,intermediario,1,72.2
CON04446,PED052605,2025-06-26,2025-06,anon_55e1e2e2ba,LOJ0008,Sorocaba,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,4,0.6666666666666666,0,1,2154,1,0,1,,0,respondida,0,autoaprovada,aprovada,190.75,159.26,1,22,intermediario,0,0.0
CON04470,PED053624,2025-06-26,2025-06,anon_2d73f5ad3e,LOJ0189,Campinas,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,6,0.8571428571428571,0,0,1564,0,0,0,,0,respondida,0,autoaprovada,aprovada,116.25,107.65,1,8,baixo,0,0.0
CON04474,PED058363,2025-06-26,2025-06,anon_2a3846652e,LOJ0043,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,5,1,0.2,0,0,42,1,0,0,,0,respondida,0,autoaprovada,aprovada,80.81,56.93,0,0,baixo,0,0.0
CON04539,PED058010,2025-06-26,2025-06,anon_ca90987c11,LOJ0372,São Paulo,Mercado,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,6,5,0.8333333333333334,0,1,1192,0,0,0,,0,respondida,0,negada_ou_retirada,negada,55.0,0.0,0,-8,baixo,0,0.0
CON04549,PED050313,2025-06-26,2025-06,anon_7d8a4c7ac8,LOJ0049,Sorocaba,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,3,1,0.3333333333333333,0,1,1644,0,0,1,,0,sem_resposta,1,autoaprovada,aprovada,141.26,131.18,1,38,alto,0,0.0
CON04556,PED053097,2025-06-26,2025-06,anon_8c20b19602,LOJ0219,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,2,0.3333333333333333,0,1,805,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,194.24,160.52,1,16,intermediario,0,0.0
CON04588,PED051399,2025-06-26,2025-06,anon_8edf2439af,LOJ0028,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,2,1,0.5,0,1,2326,2,0,0,,0,respondida,0,autoaprovada,aprovada,209.46,199.56,1,0,baixo,0,0.0
CON04613,PED050731,2025-06-26,2025-06,anon_c8a51cb0cb,LOJ0195,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,732,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,89.8,62.94,0,8,baixo,0,0.0
CON04632,PED050824,2025-06-26,2025-06,anon_e612d361fc,LOJ0283,Sorocaba,Mercado,item_faltante,Não recebi todos os itens que estavam na nota.,0,5,2,0.4,0,1,285,0,0,0,GRP093,1,respondida,0,autoaprovada,aprovada,187.99,72.28,0,6,baixo,0,0.0
CON04647,PED058866,2025-06-26,2025-06,anon_b86e2d40db,LOJ0151,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,6,4,0.6666666666666666,0,1,1275,2,0,0,,0,respondida,0,autoaprovada,aprovada,76.49,57.72,0,-8,baixo,0,0.0
CON04698,PED051452,2025-06-26,2025-06,anon_b7b2ed88a6,LOJ0225,São Paulo,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2,1,0.5,0,1,600,2,0,0,,0,respondida,0,negada_ou_retirada,retirada,137.3,0.0,0,-8,baixo,0,0.0
CON04724,PED055942,2025-06-26,2025-06,anon_e6c5a61aff,LOJ0067,Campinas,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,3,3,1.0,1,1,167,6,1,1,,0,sem_resposta,1,autoaprovada,aprovada,96.53,78.32,0,75,alto,1,78.32
CON04735,PED055470,2025-06-26,2025-06,anon_8384256956,LOJ0123,São Paulo,Mercado,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,2,1,0.5,0,1,1389,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,153.74,123.4,1,16,intermediario,0,0.0
CON04771,PED049968,2025-06-26,2025-06,anon_19a43a17dd,LOJ0220,São Paulo,Mercado,produto_avariado,O produto chegou danificado dentro da sacola.,0,7,3,0.42857142857142855,0,1,781,0,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,104.73,0.0,0,8,baixo,0,0.0
CON04774,PED058360,2025-06-26,2025-06,anon_6048f9ff96,LOJ0004,São Paulo,Mercado,qualidade,O produto estava com aparência ruim quando chegou.,0,6,5,0.8333333333333334,0,0,180,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,88.83,52.93,0,16,intermediario,0,0.0
CON03950,PED055439,2025-06-27,2025-06,anon_c8dfb053ba,LOJ0032,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,7,6,0.8571428571428571,0,1,1640,0,0,0,,0,respondida,0,autoaprovada,aprovada,81.39,77.13,0,-8,baixo,0,0.0
CON03977,PED052718,2025-06-27,2025-06,anon_bea942b48e,LOJ0153,São Paulo,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,7,1,0.14285714285714285,0,0,1321,1,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,56.98,0.0,0,16,intermediario,0,0.0
CON03982,PED050973,2025-06-27,2025-06,anon_a7f0057680,LOJ0328,Campinas,Farmácia,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,7,3,0.42857142857142855,0,1,1543,2,0,0,,0,respondida,0,autoaprovada,aprovada,215.03,190.63,1,0,baixo,0,0.0
CON03989,PED056062,2025-06-27,2025-06,anon_db39f1dd25,LOJ0220,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,7,5,0.7142857142857143,0,0,1963,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,148.41,113.14,1,24,intermediario,0,0.0
CON04016,PED055479,2025-06-27,2025-06,anon_e86998da47,LOJ0425,Campinas,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,3,2,0.6666666666666666,0,1,1282,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,130.37,120.27,1,16,intermediario,0,0.0
CON04059,PED058333,2025-06-27,2025-06,anon_fc418611d4,LOJ0289,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,6,5,0.8333333333333334,0,1,1925,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,118.48,59.84,0,8,baixo,1,59.84
CON04060,PED057276,2025-06-27,2025-06,anon_7f05028645,LOJ0239,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,5,1,0.2,0,0,1510,1,0,0,,0,respondida,0,revisao_manual,aprovada,127.27,103.53,1,8,baixo,0,0.0
CON04078,PED053349,2025-06-27,2025-06,anon_12c9ea0340,LOJ0074,Sorocaba,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,1,0.2,0,1,1634,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,161.24,124.77,1,16,intermediario,0,0.0
CON04101,PED057716,2025-06-27,2025-06,anon_2aa37bf431,LOJ0217,Santos,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,4,2,0.5,0,1,2147,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,74.52,66.18,0,8,baixo,0,0.0
CON04119,PED052782,2025-06-27,2025-06,anon_8c67a80ebb,LOJ0351,Santos,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,6,1,0.16666666666666666,0,1,766,2,0,0,,0,respondida,0,revisao_manual,negada,189.82,0.0,0,-8,baixo,0,0.0
CON04205,PED051593,2025-06-27,2025-06,anon_620d2c3a13,LOJ0421,Campinas,Pet Shop,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2,1,0.5,0,0,1850,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,109.5,102.51,1,24,intermediario,0,0.0
CON04209,PED054246,2025-06-27,2025-06,anon_c961bf166f,LOJ0348,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,3,0.5,0,1,224,0,0,0,,0,respondida,0,negada_ou_retirada,retirada,73.57,0.0,0,-8,baixo,0,0.0
CON04222,PED055376,2025-06-27,2025-06,anon_5a1f9645e1,LOJ0203,Sorocaba,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,3,3,1.0,1,0,1146,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,171.57,141.57,1,49,alto,1,141.57
CON04284,PED056433,2025-06-27,2025-06,anon_7e3dc8d7c5,LOJ0356,Campinas,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,0,1159,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,133.37,95.41,0,16,intermediario,0,0.0
