contestacao_id,pedido_id,data_pedido,cliente_id,loja_id,itens_pedido,valor_pedido,motivo,relato_cliente,foto_anexada,idade_conta_dias,contestacoes_60d,itens_contestados,evidencia_incompativel,cluster_conta,status_resposta_loja,rota_decisao,decisao_final,valor_reembolso,exposicao_confirmada
CON04104,PED057999,2025-06-11,CLI17347,LOJ0095,4,"R$ 132,96",item_faltante,Faltou um item do pedido e a loja não respondeu.,1,923,5,3,0,,sem resposta,revisao_manual,aprovada,102.44,1
CON04105,PED055127,14/06/2025,CLI17873,LOJ0413,3,73.08,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,783,0,2,0,,sem_resposta,negada_ou_retirada,retirada,0.00,0
CON04106,PED054109,2025-06-19,CLI13001,LOJ0312,4,117.66,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,279,1,4,0,,respondida,autoaprovada,aprovada,81.78,1
CON04107,PED052969,2025-06-30,CLI07173,LOJ0327,2,70.67,produto_avariado,O produto chegou danificado dentro da sacola.,1,2064,1,1,0,,respondida,revisao_manual,aprovada,"40,95",1
CON04108,PED054689,2025-06-26,CLI03103,LOJ0391,2,68.82,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2017,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,43.10,0
CON04109,PED052532,2025-06-28,CLI17724,LOJ0251,5,118.64,item_faltante,Não recebi todos os itens que estavam na nota.,0,1413,0,3,0,GRP057,respondida,autoaprovada,aprovada,102.64,0
CON04110,PED057498,2025-06-04,CLI13903,LOJ0175,2,"115,15",pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1922,0,1,0,GRP013,sem resposta,autoaprovada,aprovada,100.37,1
CON04111,PED056965,01/06/2025,CLI01156,LOJ0122,2,86.48,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,508,0,1,0,,respondida,autoaprovada,aprovada,69.67,0
CON04112,PED056877,2025-06-28,CLI09712,LOJ0144,4,185.40,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,232,1,3,0,,SEM RESPOSTA,autoaprovada,aprovada,"R$ 151,12",0
CON04113,PED053193,2025-06-13,CLI01229,LOJ0041,7,86.53,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1740,0,7,0,,respondida,revisao_manual,aprovada,69.03,1
CON04114,PED059922,2025-06-05,CLI11270,LOJ0206,3,135.78,item_faltante,Não recebi todos os itens que estavam na nota.,1,1269,2,2,0,,respondida,autoaprovada,aprovada,"115,92",0
CON04115,PED053104,2025-06-21,CLI17080,LOJ0272,2,"R$ 93,65",produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,1797,1,1,0,,sem_resposta,negada_ou_retirada,negada,0.00,0
CON04116,PED056160,2025-06-05,CLI10830,LOJ0246,3,265.09,nao_entregue,O pedido não chegou no endereço informado.,1,2135,2,1,0,,sem resposta,revisao_manual,aprovada,233.36,1
CON04117,PED053125,26/06/2025,CLI10010,LOJ0432,7,"134,62",qualidade,A qualidade não correspondeu ao que foi anunciado.,1,980,1,2,0,GRP062,respondida,autoaprovada,aprovada,115.22,1
CON04118,PED055316,2025-06-18,CLI04919,LOJ0434,6,136.19,NAO ENTREGUE,"Consta entrega concluída, porém nada foi recebido.",0,1317,2,1,0,,sem_resposta,autoaprovada,aprovada,103.10,1
CON04119,PED052782,2025-06-27,CLI05302,LOJ0351,6,189.82,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,766,2,1,0,,respondida,revisao_manual,negada,0.00,0
CON04120,PED050916,2025-06-22,CLI13102,LOJ0160,2,81.85,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,21,0,1,0,,SEM RESPOSTA,negada_ou_retirada,retirada,0.00,0
CON04121,PED056144,2025-06-11,CLI11438,LOJ0009,7,86.19,item_faltante,Não recebi todos os itens que estavam na nota.,0,1549,0,2,0,,sem resposta,revisao_manual,aprovada,"68,17",0
CON04122,PED057901,2025-06-21,CLI04493,LOJ0367,4,136.99,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,664,0,2,0,,SEM RESPOSTA,revisao_manual,aprovada,84.68,1
CON04123,PED049940,28/06/2025,CLI15659,LOJ0195,3,113.85,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,1078,0,1,0,,respondida,autoaprovada,aprovada,"R$ 79,60",0
CON04124,PED057933,2025-06-14,CLI06791,LOJ0120,5,"288,17",produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,928,1,3,0,,respondida,autoaprovada,aprovada,277.09,0
CON04125,PED050104,2025-06-01,CLI02012,LOJ0143,4,124.21,item_faltante,Não recebi todos os itens que estavam na nota.,1,1933,0,3,0,,respondida,autoaprovada,aprovada,106.14,0
CON04126,PED053388,2025-06-26,CLI01855,LOJ0423,2,"R$ 144,43",qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,174,3,1,0,,respondida,autoaprovada,aprovada,124.47,0
CON04127,PED052304,2025-06-13,CLI00739,LOJ0431,7,80.90,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1437,0,2,0,,respondida,autoaprovada,aprovada,71.78,0
CON04128,PED053060,2025-06-01,CLI13625,LOJ0368,5,118.16,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1474,0,1,0,,sem_resposta,autoaprovada,aprovada,"96,45",0
CON04129,PED050331,30/06/2025,CLI05117,LOJ0327,2,142.89,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,165,4,1,0,,respondida,autoaprovada,aprovada,118.18,0
CON04130,PED051258,2025-06-16,CLI17564,LOJ0264,2,101.06,item_faltante,Não recebi todos os itens que estavam na nota.,1,2297,0,1,0,,sem resposta,revisao_manual,aprovada,89.19,0
CON04131,PED052029,2025-06-02,CLI16947,LOJ0184,6,"200,47",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,188,1,2,0,,sem_resposta,revisao_manual,aprovada,175.38,0
CON04132,PED054928,2025-06-08,CLI13863,LOJ0212,7,264.01,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,1099,0,6,0,,SEM RESPOSTA,autoaprovada,aprovada,227.38,0
CON04133,PED053406,2025-06-18,CLI06715,LOJ0186,4,128.19,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,1387,4,2,0,,sem resposta,negada_ou_retirada,negada,0.00,0
CON04134,PED055381,2025-06-24,CLI03064,LOJ0291,3,211.47,produto_avariado,O produto chegou danificado dentro da sacola.,0,2112,3,2,0,,SEM RESPOSTA,revisao_manual,aprovada,"R$ 177,78",1
CON04135,PED052517,25/06/2025,CLI05437,LOJ0049,5,162.76,produto_avariado,O produto chegou danificado dentro da sacola.,1,1502,0,3,0,,respondida,revisao_manual,aprovada,"136,23",0
CON04136,PED049998,2025-06-17,CLI08927,LOJ0138,2,96.93,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1246,0,2,0,,sem_resposta,autoaprovada,aprovada,48.48,0
CON04137,PED057515,2025-06-14,CLI06987,LOJ0037,2,"R$ 77,72",pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1705,0,1,0,,sem resposta,autoaprovada,aprovada,36.95,0
CON04138,PED055453,2025-06-18,CLI11154,LOJ0052,5,"119,60",item_faltante,Não recebi todos os itens que estavam na nota.,1,567,0,1,1,,respondida,autoaprovada,aprovada,103.65,0
CON04139,PED050633,2025-06-17,CLI11953,LOJ0384,3,108.31,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,2082,0,2,0,,respondida,autoaprovada,aprovada,77.23,0
CON04140,PED052323,2025-06-22,CLI04484,LOJ0434,2,108.94,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,878,6,1,0,GRP109,sem_resposta,autoaprovada,aprovada,103.79,1
CON04141,PED059021,06/06/2025,CLI16426,LOJ0185,2,154.74,QUALIDADE,A comida chegou fria e com qualidade abaixo do esperado.,1,1173,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,93.94,0
CON04142,PED059949,2025-06-30,CLI14827,LOJ0441,2,98.07,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,2004,0,1,0,,sem resposta,autoaprovada,aprovada,"44,64",0
CON04143,PED054479,2025-06-01,CLI00578,LOJ0420,7,46.18,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,2320,0,5,1,,respondida,negada_ou_retirada,retirada,0.00,0
CON04144,PED059584,2025-06-26,CLI16752,LOJ0419,7,201.69,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1287,1,5,0,,SEM RESPOSTA,autoaprovada,aprovada,184.36,0
CON04145,PED057662,2025-06-10,CLI09612,LOJ0038,5,"174,25",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1894,1,1,0,,sem_resposta,autoaprovada,aprovada,"R$ 77,99",0
CON04146,PED050431,2025-06-10,CLI12335,LOJ0009,3,81.76,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1582,0,2,0,,sem resposta,negada_ou_retirada,retirada,0.00,0
CON04147,PED058401,17/06/2025,CLI02411,LOJ0265,2,111.06,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,953,0,1,0,,respondida,autoaprovada,aprovada,100.57,0
CON04148,PED054118,2025-06-25,CLI12402,LOJ0036,4,"R$ 74,08",pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,1754,1,3,0,,respondida,autoaprovada,aprovada,43.08,0
CON04149,PED059013,2025-06-21,CLI10378,LOJ0008,7,128.24,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,179,0,1,0,,sem_resposta,autoaprovada,aprovada,"109,79",0
CON04150,PED053563,2025-06-08,CLI03075,LOJ0342,2,37.56,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1934,0,1,0,GRP004,respondida,revisao_manual,negada,0.00,0
CON04151,PED059684,2025-06-25,CLI13248,LOJ0292,4,98.96,item_faltante,Não recebi todos os itens que estavam na nota.,1,1493,4,2,0,,respondida,revisao_manual,aprovada,49.52,1
CON04152,PED053821,2025-06-05,CLI14940,LOJ0365,5,"206,04",produto_avariado,O produto chegou danificado dentro da sacola.,0,1667,2,4,0,,SEM RESPOSTA,autoaprovada,aprovada,187.69,0
CON04153,PED055249,20/06/2025,CLI13801,LOJ0437,2,216.46,qualidade,O produto estava com aparência ruim quando chegou.,1,483,1,1,0,,sem resposta,autoaprovada,aprovada,183.26,0
CON04154,PED056774,2025-06-01,CLI02308,LOJ0041,4,171.17,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2181,1,1,0,,respondida,autoaprovada,aprovada,135.76,0
CON04155,PED059208,2025-06-20,CLI08506,LOJ0237,2,108.06,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1231,1,1,1,,SEM RESPOSTA,autoaprovada,aprovada,71.22,1
CON04156,PED056612,2025-06-24,CLI00659,LOJ0307,4,116.68,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,39,0,2,0,GRP126,sem_resposta,revisao_manual,aprovada,"R$ 85,14",0
CON04157,PED059339,2025-06-05,CLI01243,LOJ0188,6,165.41,nao_entregue,O pedido não chegou no endereço informado.,0,1130,2,5,0,,sem resposta,autoaprovada,aprovada,159.43,0
CON04158,PED057351,2025-06-13,CLI04172,LOJ0115,2,79.03,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1558,2,1,1,,respondida,autoaprovada,aprovada,42.98,0
CON04159,PED056754,09/06/2025,CLI09452,LOJ0117,7,"R$ 120,99",pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2034,1,7,0,,respondida,autoaprovada,aprovada,96.87,1
CON04160,PED051856,2025-06-24,CLI09610,LOJ0438,6,85.13,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2034,0,3,0,,respondida,autoaprovada,aprovada,27.38,0
CON04161,PED050323,2025-06-29,CLI07504,LOJ0246,4,73.51,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,2023,1,4,0,,sem_resposta,autoaprovada,aprovada,58.00,0
CON04162,PED059114,2025-06-08,CLI06908,LOJ0329,3,118.98,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,1515,0,2,0,,respondida,autoaprovada,aprovada,49.37,0
CON04163,PED059549,2025-06-14,CLI17675,LOJ0401,2,126.37,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,346,0,1,0,,respondida,autoaprovada,aprovada,"90,76",0
CON04164,PED053020,2025-06-12,CLI10299,LOJ0030,2,67.68,ITEM FALTANTE,"O pedido chegou incompleto, faltou parte da compra.",1,742,2,1,0,GRP081,respondida,negada_ou_retirada,negada,0.00,0
CON04165,PED052177,04/06/2025,CLI09374,LOJ0220,4,50.49,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,1700,2,3,0,,respondida,autoaprovada,aprovada,35.14,0
CON04166,PED055369,2025-06-19,CLI16925,LOJ0273,2,"82,50",nao_entregue,O pedido não chegou no endereço informado.,1,1728,1,1,0,GRP114,SEM RESPOSTA,autoaprovada,aprovada,71.07,1
CON04167,PED052597,2025-06-19,CLI15193,LOJ0445,2,36.52,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,770,0,1,0,,respondida,negada_ou_retirada,retirada,"R$ 0,00",0
CON04168,PED052053,2025-06-06,CLI11450,LOJ0043,4,116.73,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1415,1,3,0,,sem resposta,autoaprovada,aprovada,89.60,0
CON04169,PED053689,2025-06-25,CLI03775,LOJ0431,6,91.48,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,922,0,2,0,,respondida,autoaprovada,aprovada,45.76,0
CON04170,PED053992,2025-06-12,CLI16047,LOJ0306,2,"R$ 222,94",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1408,0,1,0,,respondida,autoaprovada,aprovada,"196,52",0
CON04171,PED056763,20/06/2025,CLI06794,LOJ0084,4,114.81,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1406,0,3,0,,respondida,autoaprovada,aprovada,48.86,0
CON04172,PED058843,2025-06-26,CLI06076,LOJ0368,4,150.70,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,1952,0,2,0,,SEM RESPOSTA,autoaprovada,aprovada,120.35,0
CON04173,PED059975,2025-06-16,CLI10237,LOJ0221,7,"72,39",qualidade,O produto estava com aparência ruim quando chegou.,1,1335,0,5,0,,sem_resposta,negada_ou_retirada,retirada,0.00,0
CON04174,PED051817,2025-06-17,CLI07985,LOJ0407,5,133.65,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,2310,0,2,0,,sem resposta,autoaprovada,aprovada,96.26,0
CON04175,PED053983,2025-06-10,CLI10475,LOJ0288,2,44.58,item_faltante,Não recebi todos os itens que estavam na nota.,0,2184,2,1,0,,respondida,negada_ou_retirada,negada,0.00,0
CON04176,PED054177,2025-06-12,CLI12635,LOJ0012,7,121.55,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1153,0,3,0,,respondida,autoaprovada,aprovada,72.90,0
CON04177,PED058904,22/06/2025,CLI13155,LOJ0232,7,220.73,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2311,1,4,0,,sem_resposta,autoaprovada,aprovada,"194,80",0
CON04178,PED055525,2025-06-01,CLI17156,LOJ0214,6,206.44,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1485,2,5,0,,SEM RESPOSTA,autoaprovada,aprovada,"R$ 200,36",0
CON04179,PED050895,2025-06-19,CLI14509,LOJ0394,7,113.18,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,1959,1,4,1,,respondida,autoaprovada,aprovada,104.36,0
CON04180,PED053645,2025-06-02,CLI08576,LOJ0176,7,"152,78",produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,909,1,7,0,,sem resposta,revisao_manual,negada,0.00,0
CON04181,PED053231,2025-06-22,CLI09361,LOJ0425,2,"R$ 121,20",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,956,0,1,0,,respondida,autoaprovada,aprovada,93.72,0
CON04182,PED053070,2025-06-07,CLI16814,LOJ0366,2,91.46,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,2303,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,73.57,0
CON04183,PED055873,10/06/2025,CLI02445,LOJ0251,3,98.17,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,693,0,1,0,,sem_resposta,autoaprovada,aprovada,65.64,0
CON04184,PED059202,2025-06-15,CLI17033,LOJ0339,3,130.33,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,2039,0,2,0,,sem resposta,revisao_manual,aprovada,"106,12",0
CON04185,PED053692,2025-06-26,CLI05079,LOJ0201,2,80.32,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,619,0,1,1,,respondida,autoaprovada,aprovada,48.18,0
CON04186,PED054418,2025-06-23,CLI02823,LOJ0099,2,118.30,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,722,0,1,0,,respondida,autoaprovada,aprovada,87.97,0
CON04187,PED052949,2025-06-09,CLI06245,LOJ0208,2,"177,57",PRODUTO AVARIADO,O produto chegou danificado dentro da sacola.,1,978,0,1,0,,respondida,revisao_manual,aprovada,164.71,0
CON04188,PED056432,2025-06-03,CLI14712,LOJ0340,2,118.90,item_faltante,Não recebi todos os itens que estavam na nota.,1,805,0,1,0,,respondida,autoaprovada,aprovada,96.13,0
CON04189,PED053445,18/06/2025,CLI11260,LOJ0245,4,122.24,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1214,0,1,0,,respondida,autoaprovada,aprovada,"R$ 91,40",0
CON04190,PED051887,2025-06-18,CLI15761,LOJ0400,2,127.39,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,1060,3,1,1,,sem_resposta,autoaprovada,aprovada,100.18,0
CON04191,PED056864,2025-06-20,CLI15797,LOJ0407,2,146.96,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,2121,0,1,0,GRP002,respondida,autoaprovada,aprovada,"70,48",0
CON04192,PED059472,2025-06-03,CLI10145,LOJ0272,2,"R$ 67,93",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1048,0,1,0,,respondida,autoaprovada,aprovada,52.15,0
CON04193,PED050124,2025-06-08,CLI14185,LOJ0281,5,174.48,produto_avariado,O produto chegou danificado dentro da sacola.,1,1896,2,5,0,,SEM RESPOSTA,autoaprovada,aprovada,155.06,1
CON04194,PED057915,2025-06-30,CLI09240,LOJ0126,2,"130,17",produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,998,1,1,0,,sem resposta,autoaprovada,aprovada,62.27,0
CON04195,PED051631,10/06/2025,CLI04508,LOJ0107,2,92.09,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,2283,0,2,1,GRP044,respondida,revisao_manual,negada,0.00,0
CON04196,PED052617,2025-06-20,CLI01812,LOJ0183,4,129.22,qualidade,O produto estava com aparência ruim quando chegou.,1,1302,0,1,0,,respondida,autoaprovada,aprovada,96.76,1
CON04197,PED053793,2025-06-13,CLI05786,LOJ0034,5,90.85,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,1851,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,77.38,0
CON04198,PED052503,2025-06-13,CLI07494,LOJ0433,7,122.05,item_faltante,Não recebi todos os itens que estavam na nota.,1,1550,2,7,0,,sem_resposta,autoaprovada,aprovada,"84,34",0
CON04199,PED054405,2025-06-05,CLI03065,LOJ0347,2,213.28,nao_entregue,O pedido não chegou no endereço informado.,1,302,4,1,0,,sem resposta,autoaprovada,aprovada,207.23,1
CON04200,PED058014,2025-06-25,CLI02117,LOJ0146,2,296.26,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1948,0,1,0,,sem_resposta,autoaprovada,aprovada,"R$ 272,98",0
CON04201,PED059011,29/06/2025,CLI07548,LOJ0152,4,"121,53",pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,1996,0,3,1,,SEM RESPOSTA,autoaprovada,aprovada,62.27,1
CON04202,PED055312,2025-06-07,CLI04616,LOJ0252,2,259.71,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1686,1,1,0,,sem resposta,autoaprovada,aprovada,224.61,0
CON04203,PED050557,2025-06-26,CLI15978,LOJ0265,4,"R$ 105,00",item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1595,2,1,1,,respondida,autoaprovada,aprovada,90.90,0
CON04204,PED057703,2025-06-13,CLI15293,LOJ0196,7,73.61,produto_avariado,O produto chegou danificado dentro da sacola.,0,442,0,2,0,,respondida,autoaprovada,aprovada,49.57,0
CON04205,PED051593,2025-06-27,CLI10334,LOJ0421,2,109.50,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1850,0,1,0,,SEM RESPOSTA,autoaprovada,aprovada,"102,51",0
CON04206,PED052071,2025-06-15,CLI12863,LOJ0214,5,96.13,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,1053,3,3,0,,respondida,negada_ou_retirada,negada,0.00,0
CON04207,PED052275,04/06/2025,CLI02730,LOJ0311,5,83.66,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1657,2,2,0,,respondida,autoaprovada,aprovada,61.46,0
CON04208,PED050248,2025-06-13,CLI16183,LOJ0068,6,"127,15",produto_avariado,O produto chegou danificado dentro da sacola.,1,178,0,5,0,,respondida,autoaprovada,aprovada,52.07,0
CON04209,PED054246,2025-06-27,CLI08855,LOJ0348,6,73.57,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,224,0,3,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON04210,PED054838,2025-06-17,CLI08933,LOJ0195,4,149.30,PEDIDO INCORRETO,Entregaram outro item no lugar do que comprei.,1,1628,1,1,0,,respondida,autoaprovada,aprovada,130.66,1
CON04211,PED059944,2025-06-30,CLI16356,LOJ0425,7,94.26,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1217,0,2,0,,sem_resposta,autoaprovada,aprovada,"R$ 74,88",1
CON04212,PED051635,2025-06-19,CLI08599,LOJ0325,2,122.02,nao_entregue,O pedido não chegou no endereço informado.,1,238,2,1,0,,respondida,autoaprovada,aprovada,"79,49",0
CON04213,PED050048,11/06/2025,CLI03229,LOJ0401,2,195.16,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1525,0,1,1,,respondida,autoaprovada,aprovada,188.07,0
CON04214,PED051955,2025-06-19,CLI02997,LOJ0204,7,"R$ 71,56",pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,2311,1,7,0,,sem resposta,revisao_manual,aprovada,62.23,0
CON04215,PED050103,2025-06-16,CLI07271,LOJ0143,5,"103,39",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,447,2,3,0,,sem_resposta,negada_ou_retirada,retirada,0.00,0
CON04216,PED057098,2025-06-21,CLI00124,LOJ0327,7,156.53,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,1528,1,2,0,,respondida,autoaprovada,aprovada,136.90,1
CON04217,PED057254,2025-06-30,CLI14691,LOJ0271,2,117.32,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,849,1,1,0,,respondida,revisao_manual,aprovada,90.56,0
