pedido_id,data_pedido,cliente_id,loja_id,cidade,categoria_loja,itens_pedido,valor_pedido,status_pedido
PED053500,2025-06-22,CLI12917,LOJ0177,São Paulo,Restaurante,5,64.25,concluido
PED053501,2025-06-04,CLI17061,LOJ0176,São Paulo,Restaurante,1,58.32,concluido
PED053502,2025-06-24,CLI14108,LOJ0199,Campinas,Restaurante,4,"110,82",concluido
PED053503,03/06/2025,CLI10217,LOJ0216,São Paulo,Restaurante,2,81.71,concluido
PED053504,2025-06-14,CLI01541,LOJ0442,São Paulo,Restaurante,7,132.62,concluido
PED053505,2025-06-22,CLI01785,LOJ0044,SÃO PAULO,Restaurante,6,"R$ 118,29",concluido
PED053506,2025-06-13,CLI04660,LOJ0050,Campinas,Restaurante,6,70.52,concluido
PED053507,2025-06-06,CLI08442,LOJ0161,São Paulo,Mercado,3,92.42,concluido
PED053508,2025-06-04,CLI11812,LOJ0131,Campinas,Mercado,2,74.82,concluido
PED053509,22/06/2025,CLI00485,LOJ0428,São Paulo,Mercado,2,"45,84",concluido
PED053510,2025-06-13,CLI01443,LOJ0420,São Paulo,Restaurante,4,87.76,concluido
PED053511,2025-06-19,CLI11917,LOJ0237,São Paulo,Restaurante,5,65.88,concluido
PED053512,2025-06-16,CLI14264,LOJ0445,Campinas,Restaurante,6,50.64,concluido
PED053513,2025-06-11,CLI17048,LOJ0070,São Paulo,Restaurante,5,43.57,concluido
PED053514,2025-06-20,CLI17261,LOJ0235,Campinas,Restaurante,3,58.55,concluido
PED053515,04/06/2025,CLI15758,LOJ0027,Campinas,Mercado,3,71.79,concluido
PED053516,2025-06-17,CLI11056,LOJ0352,São Paulo,Mercado,3,"R$ 65,68",concluido
PED053517,2025-06-02,CLI15754,LOJ0428,São Paulo,Restaurante,5,76.75,concluido
PED053518,2025-06-28,CLI14145,LOJ0388,Santos,Restaurante,4,30.19,concluido
PED053519,2025-06-22,CLI00450,LOJ0200,Campinas,Restaurante,4,128.89,concluido
PED053520,2025-06-18,CLI13830,LOJ0189,São Paulo,Restaurante,6,34.95,concluido
PED053521,14/06/2025,CLI14455,LOJ0351,Campinas,Restaurante,5,33.74,concluido
PED053522,2025-06-22,CLI05846,LOJ0030,São Paulo,Farmácia,5,79.38,concluido
PED053523,2025-06-08,CLI17822,LOJ0172,Campinas,Farmácia,7,"69,53",concluido
PED053524,2025-06-23,CLI12166,LOJ0403,CAMPINAS,Restaurante,1,74.90,concluido
PED053525,2025-06-10,CLI00326,LOJ0116,Sorocaba,Restaurante,5,45.92,concluido
PED053526,2025-06-02,CLI10750,LOJ0064,Sorocaba,Restaurante,2,65.45,concluido
PED053527,22/06/2025,CLI04274,LOJ0229,São Paulo,Restaurante,5,"R$ 67,46",concluido
PED053528,2025-06-20,CLI15814,LOJ0024,Campinas,Restaurante,2,30.20,concluido
PED053529,2025-06-16,CLI07091,LOJ0266,São Paulo,Mercado,1,91.64,concluido
PED053530,2025-06-25,CLI14613,LOJ0423,Campinas,Mercado,1,"115,97",concluido
PED053531,2025-06-13,CLI15424,LOJ0353,Sorocaba,Restaurante,2,148.73,concluido
PED053532,2025-06-20,CLI09654,LOJ0121,Sorocaba,Mercado,2,63.10,concluido
PED053533,05/06/2025,CLI11286,LOJ0277,Campinas,Pet shop,7,61.75,concluido
PED053534,2025-06-24,CLI04743,LOJ0033,Sorocaba,Restaurante,7,32.33,concluido
PED053535,2025-06-11,CLI14276,LOJ0023,Campinas,Farmácia,6,65.21,concluido
PED053536,2025-06-25,CLI04505,LOJ0283,São Paulo,Restaurante,6,29.47,concluido
PED053537,2025-06-23,CLI12390,LOJ0175,Sorocaba,Restaurante,5,"71,19",concluido
PED053538,2025-06-29,CLI04475,LOJ0200,Campinas,Restaurante,4,"R$ 101,06",concluido
PED053539,17/06/2025,CLI03301,LOJ0442,Sorocaba,Restaurante,2,118.75,concluido
PED053540,2025-06-02,CLI14991,LOJ0233,São Paulo,Pet shop,2,34.95,concluido
PED053541,2025-06-02,CLI06088,LOJ0317,Campinas,Farmácia,2,73.78,concluido
PED053542,2025-06-29,CLI04309,LOJ0120,Campinas,Mercado,2,114.84,concluido
PED053543,2025-06-01,CLI14326,LOJ0367,SOROCABA,Farmácia,5,70.16,concluido
PED053544,2025-06-27,CLI01386,LOJ0393,Santos,Restaurante,4,"144,35",concluido
PED053545,09/06/2025,CLI17202,LOJ0317,Campinas,Mercado,4,69.17,concluido
PED053546,2025-06-07,CLI15161,LOJ0026,São Paulo,Restaurante,5,124.30,concluido
PED053547,2025-06-20,CLI12403,LOJ0198,São Paulo,Restaurante,7,63.66,concluido
PED053548,2025-06-30,CLI11769,LOJ0076,Campinas,Restaurante,6,92.46,concluido
PED053549,2025-06-14,CLI07981,LOJ0285,Santos,Restaurante,1,"R$ 163,83",concluido
PED053550,2025-06-20,CLI01679,LOJ0247,São Paulo,Pet shop,5,52.16,concluido
PED053551,20/06/2025,CLI03310,LOJ0416,Campinas,Restaurante,4,"98,86",concluido
PED053552,2025-06-13,CLI13126,LOJ0331,São Paulo,Mercado,5,43.95,concluido
PED053553,2025-06-19,CLI02378,LOJ0200,São Paulo,Restaurante,6,54.04,concluido
PED053554,2025-06-28,CLI05923,LOJ0396,Campinas,Restaurante,3,60.51,concluido
PED053555,2025-06-01,CLI06877,LOJ0025,Campinas,Restaurante,5,89.95,concluido
PED053556,2025-06-06,CLI10763,LOJ0172,Sorocaba,Restaurante,2,93.23,concluido
PED053557,03/06/2025,CLI10999,LOJ0112,São Paulo,Restaurante,4,83.61,concluido
PED053558,2025-06-26,CLI07711,LOJ0305,Sorocaba,Restaurante,6,"61,02",concluido
PED053559,2025-06-28,CLI05265,LOJ0354,Campinas,Restaurante,4,76.66,concluido
PED053560,2025-06-18,CLI12628,LOJ0090,Campinas,Restaurante,5,"R$ 45,78",concluido
PED053561,2025-06-30,CLI16560,LOJ0158,Sorocaba,Restaurante,3,61.87,concluido
PED053562,2025-06-17,CLI10236,LOJ0191,SANTOS,Restaurante,6,85.24,concluido
PED053563,08/06/2025,CLI03075,LOJ0342,Campinas,Mercado,2,37.56,concluido
PED053564,2025-06-04,CLI04589,LOJ0135,Campinas,Restaurante,4,136.41,concluido
PED053565,2025-06-07,CLI03469,LOJ0428,Campinas,Restaurante,5,"59,45",concluido
PED053566,2025-06-20,CLI06813,LOJ0100,São Paulo,Restaurante,5,47.93,concluido
PED053567,2025-06-16,CLI11934,LOJ0081,Campinas,Restaurante,5,101.81,concluido
PED053568,2025-06-17,CLI14702,LOJ0198,São Paulo,Restaurante,4,87.03,concluido
PED053569,11/06/2025,CLI00252,LOJ0382,Sorocaba,Restaurante,5,110.61,concluido
PED053570,2025-06-08,CLI02355,LOJ0019,São Paulo,Restaurante,6,74.01,concluido
PED053571,2025-06-30,CLI12923,LOJ0162,São Paulo,Mercado,5,"R$ 92,28",concluido
PED053572,2025-06-05,CLI15706,LOJ0152,São Paulo,Restaurante,5,"31,79",concluido
PED053573,2025-06-16,CLI12792,LOJ0241,Campinas,Restaurante,5,122.00,concluido
PED053574,2025-06-15,CLI10112,LOJ0363,São Paulo,Mercado,6,28.48,concluido
PED053575,26/06/2025,CLI15147,LOJ0140,Sorocaba,Mercado,4,78.22,concluido
PED053576,2025-06-07,CLI13424,LOJ0213,São Paulo,Restaurante,6,116.84,concluido
PED053577,2025-06-07,CLI08620,LOJ0439,Campinas,Restaurante,6,65.50,concluido
PED053578,2025-06-26,CLI13500,LOJ0146,Campinas,Restaurante,6,63.51,concluido
PED053579,2025-06-14,CLI15535,LOJ0272,Campinas,Restaurante,1,"85,07",concluido
PED053580,2025-06-07,CLI10844,LOJ0055,São Paulo,Restaurante,6,70.72,concluido
PED053581,23/06/2025,CLI02370,LOJ0122,CAMPINAS,Restaurante,2,43.27,concluido
PED053582,2025-06-20,CLI05642,LOJ0205,Sorocaba,Restaurante,1,"R$ 139,07",concluido
PED053583,2025-06-14,CLI16630,LOJ0438,Santos,Mercado,2,110.19,concluido
PED053584,2025-06-11,CLI08445,LOJ0379,Sorocaba,Restaurante,2,43.93,concluido
PED053585,2025-06-06,CLI12708,LOJ0421,São Paulo,Restaurante,6,82.78,concluido
PED053586,2025-06-18,CLI17437,LOJ0105,Sorocaba,Restaurante,6,"55,55",concluido
PED053587,10/06/2025,CLI11309,LOJ0117,Campinas,Restaurante,4,43.67,concluido
PED053588,2025-06-03,CLI15818,LOJ0297,São Paulo,Farmácia,7,54.06,concluido
PED053589,2025-06-30,CLI11809,LOJ0416,Santos,Restaurante,4,49.34,concluido
PED053590,2025-06-07,CLI12463,LOJ0058,Sorocaba,Restaurante,4,203.70,concluido
PED053591,2025-06-11,CLI00404,LOJ0343,São Paulo,Restaurante,6,99.97,concluido
PED053592,2025-06-30,CLI09381,LOJ0078,São Paulo,Farmácia,6,60.81,concluido
PED053593,06/06/2025,CLI07733,LOJ0388,Campinas,Restaurante,6,"R$ 67,21",concluido
PED053594,2025-06-24,CLI13793,LOJ0077,Campinas,Restaurante,2,55.24,concluido
PED053595,2025-06-02,CLI00646,LOJ0373,Sorocaba,Farmácia,5,48.37,concluido
PED053596,2025-06-15,CLI14006,LOJ0112,Santos,Mercado,5,42.08,concluido
PED053597,2025-06-14,CLI03639,LOJ0208,Santos,Restaurante,3,72.82,concluido
PED053598,2025-06-30,CLI16302,LOJ0043,São Paulo,Mercado,7,69.55,concluido
PED053599,06/06/2025,CLI15256,LOJ0094,Campinas,Restaurante,1,78.42,concluido
PED053600,2025-06-28,CLI11331,LOJ0401,SANTOS,Restaurante,2,"67,60",concluido
PED053601,2025-06-08,CLI00214,LOJ0241,São Paulo,Restaurante,3,58.85,concluido
PED053602,2025-06-17,CLI14087,LOJ0181,Campinas,Restaurante,3,79.96,concluido
PED053603,2025-06-17,CLI03621,LOJ0298,São Paulo,Restaurante,1,131.42,concluido
PED053604,2025-06-26,CLI02001,LOJ0321,Campinas,Restaurante,6,"R$ 98,76",concluido
PED053605,05/06/2025,CLI06939,LOJ0010,São Paulo,Restaurante,2,106.20,concluido
PED053606,2025-06-03,CLI05522,LOJ0093,São Paulo,Restaurante,5,82.14,concluido
PED053607,2025-06-18,CLI13294,LOJ0156,Campinas,Restaurante,2,"67,04",concluido
PED053608,2025-06-23,CLI13562,LOJ0018,São Paulo,Restaurante,5,37.06,concluido
PED053609,2025-06-02,CLI10923,LOJ0304,Santos,Mercado,7,63.69,concluido
PED053610,2025-06-19,CLI16311,LOJ0101,Santos,Restaurante,7,94.62,concluido
PED053611,27/06/2025,CLI08450,LOJ0250,Campinas,Mercado,4,37.98,concluido
PED053612,2025-06-05,CLI11201,LOJ0432,Santos,Restaurante,2,44.93,concluido
PED053613,2025-06-05,CLI14164,LOJ0266,Sorocaba,Restaurante,4,119.81,concluido
PED053614,2025-06-14,CLI15400,LOJ0372,São Paulo,Restaurante,5,"92,97",concluido
PED053615,2025-06-15,CLI03555,LOJ0162,Campinas,Restaurante,6,"R$ 40,52",concluido
PED053616,2025-06-06,CLI12294,LOJ0413,São Paulo,Farmácia,3,78.85,concluido
PED053617,15/06/2025,CLI08875,LOJ0328,Sorocaba,Mercado,7,98.76,concluido
PED053618,2025-06-25,CLI10997,LOJ0226,Campinas,Restaurante,7,66.36,concluido
PED053619,2025-06-19,CLI17691,LOJ0285,SOROCABA,Restaurante,2,78.55,concluido
PED053620,2025-06-10,CLI13832,LOJ0358,São Paulo,Mercado,6,59.66,concluido
PED053621,2025-06-11,CLI13704,LOJ0202,Campinas,Mercado,1,"76,87",concluido
PED053622,2025-06-27,CLI08198,LOJ0176,Campinas,Mercado,6,97.43,concluido
PED053623,24/06/2025,CLI13435,LOJ0206,Sorocaba,Restaurante,4,77.76,concluido
PED053624,2025-06-26,CLI13862,LOJ0189,Campinas,Restaurante,7,116.25,concluido
PED053625,2025-06-30,CLI01136,LOJ0038,São Paulo,Restaurante,2,89.25,concluido
PED053626,2025-06-10,CLI07017,LOJ0164,Santos,Restaurante,7,"R$ 82,95",concluido
PED053627,2025-06-18,CLI11806,LOJ0228,Campinas,Restaurante,6,84.78,concluido
PED053628,2025-06-10,CLI12022,LOJ0050,São Paulo,Farmácia,3,"33,40",concluido
PED053629,03/06/2025,CLI02184,LOJ0424,São Paulo,Restaurante,1,48.85,concluido
PED053630,2025-06-06,CLI10435,LOJ0139,São Paulo,Restaurante,4,130.16,concluido
PED053631,2025-06-14,CLI02784,LOJ0231,Campinas,Restaurante,3,75.22,concluido
PED053632,2025-06-14,CLI05724,LOJ0228,São Paulo,Restaurante,2,64.20,concluido
PED053633,2025-06-21,CLI09548,LOJ0416,Sorocaba,Mercado,2,106.46,concluido
PED053634,2025-06-15,CLI02443,LOJ0376,Sorocaba,Restaurante,3,51.64,concluido
PED053635,24/06/2025,CLI10874,LOJ0278,Campinas,Restaurante,4,"65,84",concluido
PED053636,2025-06-23,CLI13920,LOJ0224,Campinas,Mercado,6,37.82,concluido
PED053637,2025-06-05,CLI06840,LOJ0311,Campinas,Restaurante,1,"R$ 121,57",concluido
PED053638,2025-06-30,CLI10937,LOJ0042,CAMPINAS,Restaurante,3,53.81,concluido
PED053639,2025-06-17,CLI13858,LOJ0294,Sorocaba,Restaurante,7,58.47,concluido
PED053640,2025-06-10,CLI15823,LOJ0139,Sorocaba,Farmácia,3,53.38,concluido
PED053641,14/06/2025,CLI08978,LOJ0408,Santos,Restaurante,7,101.34,concluido
PED053642,2025-06-18,CLI14685,LOJ0373,Campinas,Restaurante,4,"61,38",concluido
PED053643,2025-06-06,CLI06111,LOJ0289,Santos,Restaurante,4,114.11,concluido
PED053644,2025-06-06,CLI00218,LOJ0004,São Paulo,Restaurante,3,100.15,concluido
PED053645,2025-06-02,CLI08576,LOJ0176,Sorocaba,Mercado,7,152.78,concluido
PED053646,2025-06-15,CLI14302,LOJ0209,Campinas,Restaurante,1,44.20,concluido
PED053647,21/06/2025,CLI08813,LOJ0113,São Paulo,Restaurante,5,130.36,concluido
PED053648,2025-06-18,CLI14372,LOJ0229,Campinas,Restaurante,1,"R$ 61,01",concluido
PED053649,2025-06-20,CLI05924,LOJ0325,Sorocaba,Restaurante,2,"48,92",concluido
PED053650,2025-06-06,CLI00682,LOJ0215,São Paulo,Mercado,2,32.46,concluido
PED053651,2025-06-11,CLI05137,LOJ0396,São Paulo,Restaurante,4,43.64,concluido
PED053652,2025-06-24,CLI16613,LOJ0049,Santos,Mercado,2,59.45,concluido
PED053653,28/06/2025,CLI07008,LOJ0193,Campinas,Restaurante,3,68.58,concluido
PED053654,2025-06-29,CLI17949,LOJ0423,Campinas,Mercado,3,77.14,concluido
PED053655,2025-06-11,CLI04964,LOJ0250,São Paulo,Restaurante,2,37.75,concluido
PED053656,2025-06-25,CLI07938,LOJ0013,Campinas,Pet shop,2,"48,62",concluido
PED053657,2025-06-20,CLI02086,LOJ0408,SÃO PAULO,Restaurante,6,92.84,concluido
PED053658,2025-06-11,CLI12523,LOJ0074,Campinas,Restaurante,2,38.59,concluido
PED053659,26/06/2025,CLI12419,LOJ0314,São Paulo,Restaurante,1,"R$ 73,63",concluido
PED053660,2025-06-15,CLI16132,LOJ0077,São Paulo,Restaurante,7,63.23,concluido
PED053661,2025-06-08,CLI12321,LOJ0381,São Paulo,Pet shop,2,141.20,concluido
PED053662,2025-06-26,CLI00445,LOJ0211,Campinas,Farmácia,4,67.19,concluido
PED053663,2025-06-13,CLI04061,LOJ0158,Campinas,Restaurante,3,"76,17",concluido
PED053664,2025-06-04,CLI08766,LOJ0219,Santos,Restaurante,3,82.26,concluido
PED053665,08/06/2025,CLI11138,LOJ0163,Sorocaba,Mercado,3,31.50,concluido
PED053666,2025-06-01,CLI04227,LOJ0086,Santos,Restaurante,7,39.11,concluido
PED053667,2025-06-10,CLI00074,LOJ0311,São Paulo,Restaurante,5,71.99,concluido
PED053668,2025-06-28,CLI07758,LOJ0262,São Paulo,Restaurante,5,42.12,concluido
PED053669,2025-06-08,CLI17616,LOJ0421,Sorocaba,Mercado,1,94.61,concluido
PED053670,2025-06-04,CLI11123,LOJ0374,Campinas,Restaurante,7,"R$ 141,01",concluido
PED053671,04/06/2025,CLI02952,LOJ0048,Santos,Mercado,3,57.24,concluido
PED053672,2025-06-14,CLI06108,LOJ0166,Campinas,Restaurante,7,69.42,concluido
PED053673,2025-06-26,CLI04531,LOJ0415,São Paulo,Restaurante,2,94.34,concluido
PED053674,2025-06-18,CLI14332,LOJ0217,Sorocaba,Restaurante,6,92.53,concluido
PED053675,2025-06-28,CLI04040,LOJ0281,Santos,Restaurante,2,87.28,concluido
PED053676,2025-06-05,CLI14390,LOJ0139,SANTOS,Mercado,1,50.02,concluido
PED053677,03/06/2025,CLI00532,LOJ0059,São Paulo,Restaurante,2,"252,36",concluido
PED053678,2025-06-16,CLI13678,LOJ0428,Sorocaba,Mercado,5,77.53,concluido
PED053679,2025-06-19,CLI07727,LOJ0425,Campinas,Restaurante,6,63.05,concluido
PED053680,2025-06-12,CLI15025,LOJ0286,Campinas,Restaurante,2,45.35,concluido
PED053681,2025-06-25,CLI16908,LOJ0127,Campinas,Farmácia,4,"R$ 66,31",concluido
PED053682,2025-06-20,CLI15789,LOJ0420,Campinas,Pet shop,5,66.15,concluido
PED053683,12/06/2025,CLI04484,LOJ0278,Campinas,Restaurante,3,74.45,concluido
PED053684,2025-06-13,CLI09686,LOJ0351,Santos,Restaurante,4,"72,97",concluido
PED053685,2025-06-02,CLI03185,LOJ0429,Sorocaba,Restaurante,1,41.92,concluido
PED053686,2025-06-05,CLI11789,LOJ0121,Sorocaba,Restaurante,7,31.48,concluido
PED053687,2025-06-06,CLI08833,LOJ0036,São Paulo,Restaurante,4,103.75,concluido
PED053688,2025-06-07,CLI02537,LOJ0105,São Paulo,Restaurante,4,51.21,concluido
PED053689,25/06/2025,CLI03775,LOJ0431,Santos,Restaurante,6,91.48,concluido
PED053690,2025-06-17,CLI01959,LOJ0162,Sorocaba,Restaurante,3,30.60,concluido
PED053691,2025-06-20,CLI05278,LOJ0213,Sorocaba,Restaurante,3,"64,28",concluido
PED053692,2025-06-26,CLI05079,LOJ0201,São Paulo,Restaurante,2,"R$ 80,32",concluido
PED053693,2025-06-02,CLI14785,LOJ0172,Campinas,Restaurante,6,68.43,concluido
PED053694,2025-06-21,CLI10274,LOJ0075,Campinas,Restaurante,1,61.83,concluido
PED053695,19/06/2025,CLI12040,LOJ0110,SÃO PAULO,Mercado,4,60.65,concluido
PED053696,2025-06-11,CLI01594,LOJ0344,Campinas,Restaurante,7,59.71,concluido
PED053697,2025-06-25,CLI10641,LOJ0426,Santos,Farmácia,1,42.63,concluido
PED053698,2025-06-04,CLI07014,LOJ0031,Campinas,Restaurante,4,"97,65",concluido
PED053699,2025-06-23,CLI10278,LOJ0438,Campinas,Mercado,6,105.34,concluido
PED053700,2025-06-17,CLI17387,LOJ0212,Campinas,Mercado,4,50.20,concluido
PED053701,03/06/2025,CLI16155,LOJ0107,Sorocaba,Restaurante,3,46.35,concluido
PED053702,2025-06-22,CLI03671,LOJ0012,Santos,Mercado,6,47.74,concluido
PED053703,2025-06-07,CLI15899,LOJ0249,São Paulo,Restaurante,7,"R$ 43,13",concluido
PED053704,2025-06-20,CLI04021,LOJ0053,São Paulo,Restaurante,6,29.12,concluido
PED053705,2025-06-20,CLI05315,LOJ0426,São Paulo,Restaurante,4,"60,47",concluido
PED053706,2025-06-23,CLI12501,LOJ0174,São Paulo,Mercado,5,117.72,concluido
PED053707,12/06/2025,CLI12631,LOJ0353,Campinas,Farmácia,7,51.84,concluido
PED053708,2025-06-28,CLI03707,LOJ0422,Campinas,Mercado,5,60.31,concluido
PED053709,2025-06-06,CLI03467,LOJ0238,Sorocaba,Restaurante,5,62.20,concluido
PED053710,2025-06-03,CLI10242,LOJ0179,São Paulo,Pet shop,4,113.37,concluido
PED053711,2025-06-16,CLI09085,LOJ0284,Sorocaba,Farmácia,3,136.34,concluido
PED053712,2025-06-27,CLI01389,LOJ0017,Sorocaba,Restaurante,1,"79,50",concluido
PED053713,23/06/2025,CLI13894,LOJ0317,São Paulo,Restaurante,2,91.84,concluido
PED053714,2025-06-28,CLI07859,LOJ0044,SOROCABA,Mercado,7,"R$ 92,68",concluido
PED053715,2025-06-26,CLI11304,LOJ0442,Santos,Restaurante,6,128.63,concluido
PED053716,2025-06-14,CLI09857,LOJ0081,Sorocaba,Pet shop,2,65.63,concluido
PED053717,2025-06-05,CLI08746,LOJ0026,Campinas,Restaurante,6,58.04,concluido
PED053718,2025-06-09,CLI06861,LOJ0072,Campinas,Mercado,4,46.40,concluido
PED053719,10/06/2025,CLI12608,LOJ0293,Santos,Mercado,3,"87,37",concluido
PED053720,2025-06-30,CLI06656,LOJ0368,Campinas,Restaurante,5,97.81,concluido
PED053721,2025-06-27,CLI08664,LOJ0212,Campinas,Farmácia,4,60.73,concluido
PED053722,2025-06-20,CLI03683,LOJ0132,São Paulo,Restaurante,3,63.27,concluido
PED053723,2025-06-02,CLI04231,LOJ0102,Campinas,Restaurante,6,66.23,concluido
PED053724,2025-06-01,CLI15797,LOJ0143,São Paulo,Restaurante,2,55.95,concluido
PED053725,14/06/2025,CLI08738,LOJ0182,São Paulo,Restaurante,3,"R$ 51,42",concluido
PED053726,2025-06-24,CLI04629,LOJ0423,Campinas,Restaurante,6,"45,90",concluido
PED053727,2025-06-28,CLI03159,LOJ0319,Campinas,Mercado,5,22.50,concluido
PED053728,2025-06-20,CLI09906,LOJ0204,Campinas,Mercado,3,57.09,concluido
PED053729,2025-06-09,CLI02856,LOJ0412,Sorocaba,Restaurante,7,62.49,concluido
PED053730,2025-06-23,CLI10429,LOJ0076,São Paulo,Restaurante,1,70.17,concluido
PED053731,01/06/2025,CLI00782,LOJ0205,Santos,Restaurante,6,64.91,concluido
PED053732,2025-06-18,CLI07251,LOJ0267,Sorocaba,Restaurante,6,41.63,concluido
PED053733,2025-06-13,CLI12209,LOJ0263,SOROCABA,Restaurante,3,"57,82",concluido
PED053734,2025-06-12,CLI12565,LOJ0079,Sorocaba,Mercado,7,57.53,concluido
PED053735,2025-06-28,CLI10449,LOJ0415,Santos,Restaurante,3,88.09,concluido
PED053736,2025-06-13,CLI17860,LOJ0019,São Paulo,Restaurante,6,"R$ 83,52",concluido
PED053737,08/06/2025,CLI02860,LOJ0210,São Paulo,Restaurante,5,84.32,concluido
PED053738,2025-06-14,CLI06418,LOJ0126,Santos,Restaurante,1,89.95,concluido
PED053739,2025-06-29,CLI17730,LOJ0078,São Paulo,Restaurante,1,81.60,concluido
PED053740,2025-06-22,CLI04008,LOJ0060,Santos,Mercado,1,"82,09",concluido
PED053741,2025-06-29,CLI06233,LOJ0246,São Paulo,Restaurante,1,75.74,concluido
PED053742,2025-06-02,CLI09892,LOJ0203,Campinas,Restaurante,6,189.54,concluido
PED053743,23/06/2025,CLI15652,LOJ0108,São Paulo,Farmácia,3,71.73,concluido
PED053744,2025-06-27,CLI14822,LOJ0122,Santos,Restaurante,4,24.83,concluido
PED053745,2025-06-16,CLI03940,LOJ0094,São Paulo,Restaurante,6,38.36,concluido
PED053746,2025-06-12,CLI03509,LOJ0364,São Paulo,Restaurante,7,104.09,concluido
PED053747,2025-06-15,CLI14484,LOJ0167,São Paulo,Mercado,1,"R$ 48,11",concluido
PED053748,2025-06-27,CLI17293,LOJ0300,Santos,Pet shop,3,50.39,concluido
PED053749,19/06/2025,CLI12353,LOJ0024,Campinas,Restaurante,2,135.24,concluido
PED053750,2025-06-17,CLI16428,LOJ0407,São Paulo,Mercado,5,84.24,concluido
PED053751,2025-06-04,CLI08532,LOJ0159,Campinas,Restaurante,3,106.32,concluido
PED053752,2025-06-13,CLI15802,LOJ0410,SÃO PAULO,Restaurante,3,165.88,concluido
PED053753,2025-06-22,CLI03797,LOJ0379,Campinas,Restaurante,4,136.88,concluido
PED053754,2025-06-14,CLI05836,LOJ0438,São Paulo,Restaurante,7,"90,12",concluido
PED053755,25/06/2025,CLI03916,LOJ0266,São Paulo,Restaurante,3,92.04,concluido
PED053756,2025-06-09,CLI12612,LOJ0366,São Paulo,Restaurante,5,100.99,concluido
PED053757,2025-06-16,CLI05091,LOJ0401,Campinas,Farmácia,3,48.11,concluido
PED053758,2025-06-28,CLI13422,LOJ0254,Campinas,Mercado,5,"R$ 70,37",concluido
PED053759,2025-06-11,CLI07759,LOJ0179,Campinas,Restaurante,1,78.69,concluido
PED053760,2025-06-21,CLI11303,LOJ0242,Sorocaba,Restaurante,5,144.34,concluido
PED053761,13/06/2025,CLI04317,LOJ0171,Campinas,Mercado,3,"64,76",concluido
PED053762,2025-06-23,CLI05503,LOJ0005,São Paulo,Mercado,7,110.13,concluido
PED053763,2025-06-10,CLI05752,LOJ0014,Campinas,Restaurante,4,61.97,concluido
PED053764,2025-06-01,CLI12599,LOJ0312,São Paulo,Restaurante,7,61.48,concluido
PED053765,2025-06-09,CLI01957,LOJ0443,Campinas,Restaurante,6,73.45,concluido
PED053766,2025-06-25,CLI07549,LOJ0128,São Paulo,Restaurante,7,74.73,concluido
PED053767,18/06/2025,CLI10869,LOJ0050,São Paulo,Restaurante,2,95.18,concluido
PED053768,2025-06-19,CLI07484,LOJ0323,Campinas,Restaurante,2,"72,91",concluido
PED053769,2025-06-18,CLI07310,LOJ0296,São Paulo,Restaurante,5,"R$ 125,19",concluido
PED053770,2025-06-07,CLI00859,LOJ0065,São Paulo,Pet shop,6,49.23,concluido
PED053771,2025-06-10,CLI15414,LOJ0071,CAMPINAS,Restaurante,2,50.31,concluido
PED053772,2025-06-26,CLI13819,LOJ0307,São Paulo,Restaurante,6,61.89,concluido
PED053773,10/06/2025,CLI04301,LOJ0253,Santos,Restaurante,3,39.39,concluido
PED053774,2025-06-15,CLI13208,LOJ0122,Campinas,Mercado,4,37.02,concluido
PED053775,2025-06-28,CLI12597,LOJ0247,Campinas,Mercado,1,"71,47",concluido
PED053776,2025-06-18,CLI00932,LOJ0165,Sorocaba,Restaurante,6,63.70,concluido
PED053777,2025-06-18,CLI06300,LOJ0015,Santos,Mercado,2,47.65,concluido
PED053778,2025-06-18,CLI09608,LOJ0340,Santos,Restaurante,3,109.23,concluido
PED053779,13/06/2025,CLI14758,LOJ0092,São Paulo,Restaurante,4,86.32,concluido
PED053780,2025-06-21,CLI09281,LOJ0249,Santos,Restaurante,2,"R$ 200,52",concluido
PED053781,2025-06-03,CLI00768,LOJ0158,São Paulo,Restaurante,3,66.42,concluido
PED053782,2025-06-21,CLI01419,LOJ0045,São Paulo,Restaurante,4,"73,40",concluido
PED053783,2025-06-20,CLI14569,LOJ0012,São Paulo,Restaurante,2,89.08,concluido
PED053784,2025-06-22,CLI07767,LOJ0077,São Paulo,Restaurante,5,50.09,concluido
PED053785,15/06/2025,CLI17596,LOJ0424,Campinas,Restaurante,7,43.11,concluido
